round,method,dataset,num_clients,partition,dirichlet_alpha,task_id,task_start,task_end,global_test_loss,global_test_acc,task1_test_acc,task2_test_acc,forgetting_task1,forgetting_task2,bwt_task1,convergence_round_80,communication_cost_bytes_cum,model_bytes,sampled_clients_per_round,run_id,run_tag
6,flwf2,mnist,10,dirichlet,1.0,1,0,0,11.039202800466583,0.5127,0.9976649153531816,0.0,-0.0003891807744698,0.1738325447438798,0.9963027826425376,,14348640,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
7,flwf2,mnist,10,dirichlet,1.0,1,0,0,10.407425310758782,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,16740080,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
8,flwf2,mnist,10,dirichlet,1.0,1,0,0,10.586366370968255,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,19131520,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
9,flwf2,mnist,10,dirichlet,1.0,1,0,0,10.838978227082652,0.5121,0.9964973730297724,0.0,0.0011675423234092,0.1738325447438798,0.9951352403191284,,21522960,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
10,flwf2,mnist,10,dirichlet,1.0,1,0,1,11.129003295101356,0.5123,0.996886553804242,0.0,0.0007783615489395,0.1738325447438798,0.995524421093598,,23914400,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
11,flwf2,mnist,10,dirichlet,1.0,2,1,0,7.8969890221643855,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,26305840,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
12,flwf2,mnist,10,dirichlet,1.0,2,0,0,6.701761471364927,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,28697280,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
13,flwf2,mnist,10,dirichlet,1.0,2,0,0,6.088350116609677,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,31088720,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
14,flwf2,mnist,10,dirichlet,1.0,2,0,0,5.688959172323789,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,33480160,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
15,flwf2,mnist,10,dirichlet,1.0,2,0,0,5.3659630342515605,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,35871600,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
16,flwf2,mnist,10,dirichlet,1.0,2,0,0,5.120762830280449,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,38263040,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
17,flwf2,mnist,10,dirichlet,1.0,2,0,0,4.9208520392867365,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,40654480,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
18,flwf2,mnist,10,dirichlet,1.0,2,0,0,4.742281940491491,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,43045920,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
19,flwf2,mnist,10,dirichlet,1.0,2,0,0,4.589687448714312,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,45437360,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
20,flwf2,mnist,10,dirichlet,1.0,2,0,1,4.4545281266031935,0.5124,0.997081144191477,0.0,0.0005837711617046,0.1738325447438798,0.9957190114808327,,47828800,239144,5,1bdbea7aa658,flwf2_mnist_C10_dirichlet_a1.0
0,fedavg,mnist,100,iid,,1,0,0,2.3002485538482667,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,50,1d4981483afc,fedavg_mnist_C100_iid
1,fedavg,mnist,100,iid,,1,1,0,8.052450346219912,0.4979,0.9688655380424208,0.0,-0.9675034053317766,0.1738325447438798,0.9675034053317766,,23914400,239144,50,1d4981483afc,fedavg_mnist_C100_iid
2,fedavg,mnist,100,iid,,1,0,0,9.734757921535056,0.5024,0.97762210546799,0.0,-0.0087565674255691,0.1738325447438798,0.9762599727573458,,47828800,239144,50,1d4981483afc,fedavg_mnist_C100_iid
3,fedavg,mnist,100,iid,,1,0,0,9.683354849326191,0.5042,0.9811247324382176,0.0,-0.0035026269702276,0.1738325447438798,0.9797625997275734,,71743200,239144,50,1d4981483afc,fedavg_mnist_C100_iid
4,fedavg,mnist,100,iid,,1,0,0,9.787853972279466,0.5056,0.9838489978595056,0.0,-0.0027242654212882,0.1738325447438798,0.9824868651488616,,95657600,239144,50,1d4981483afc,fedavg_mnist_C100_iid
5,fedavg,mnist,100,iid,,1,0,0,9.812438673671242,0.5063,0.98521113057015,0.0,-0.0013621327106441,0.1738325447438798,0.9838489978595056,,119572000,239144,50,1d4981483afc,fedavg_mnist_C100_iid
6,fedavg,mnist,100,iid,,1,0,0,10.38823156428144,0.5067,0.9859894921190894,0.0,-0.0007783615489395,0.1738325447438798,0.9846273594084451,,143486400,239144,50,1d4981483afc,fedavg_mnist_C100_iid
7,fedavg,mnist,100,iid,,1,0,0,10.30135306603855,0.5073,0.9871570344424986,0.0,-0.0011675423234092,0.1738325447438798,0.9857949017318544,,167400800,239144,50,1d4981483afc,fedavg_mnist_C100_iid
8,fedavg,mnist,100,iid,,1,0,0,10.259738072278724,0.5078,0.9881299863786728,0.0,-0.0009729519361743,0.1738325447438798,0.9867678536680288,,191315200,239144,50,1d4981483afc,fedavg_mnist_C100_iid
9,fedavg,mnist,100,iid,,1,0,0,10.045204213826848,0.5084,0.989297528702082,0.0,-0.0011675423234092,0.1738325447438798,0.987935395991438,,215229600,239144,50,1d4981483afc,fedavg_mnist_C100_iid
10,fedavg,mnist,100,iid,,1,0,1,10.106154480503488,0.5086,0.989686709476552,0.0,-0.0003891807744698,0.1738325447438798,0.9883245767659078,,239144000,239144,50,1d4981483afc,fedavg_mnist_C100_iid
11,fedavg,mnist,100,iid,,2,1,0,10.831406726896764,0.4572,0.0,0.9405472125077144,0.989686709476552,-0.7667146677638346,-0.001362132710644,,263058400,239144,50,1d4981483afc,fedavg_mnist_C100_iid
12,fedavg,mnist,100,iid,,2,0,0,12.822226977927984,0.4654,0.0,0.957416169512446,0.989686709476552,-0.0168689570047315,-0.001362132710644,,286972800,239144,50,1d4981483afc,fedavg_mnist_C100_iid
13,fedavg,mnist,100,iid,,2,0,0,13.398354901713878,0.4697,0.0,0.966262085990537,0.989686709476552,-0.0088459164780909,-0.001362132710644,,310887200,239144,50,1d4981483afc,fedavg_mnist_C100_iid
14,fedavg,mnist,100,iid,,2,0,0,13.910277091465518,0.4721,0.0,0.9711993416992388,0.989686709476552,-0.0049372557087018,-0.001362132710644,,334801600,239144,50,1d4981483afc,fedavg_mnist_C100_iid
15,fedavg,mnist,100,iid,,2,0,0,14.244081204655672,0.4731,0.0,0.9732565315778646,0.989686709476552,-0.0020571898786257,-0.001362132710644,,358716000,239144,50,1d4981483afc,fedavg_mnist_C100_iid
16,fedavg,mnist,100,iid,,2,0,0,14.934786423638837,0.4749,0.0,0.976959473359391,0.989686709476552,-0.0037029417815264,-0.001362132710644,,382630400,239144,50,1d4981483afc,fedavg_mnist_C100_iid
17,fedavg,mnist,100,iid,,2,0,0,14.942436270283444,0.4748,0.0,0.9767537543715284,0.989686709476552,0.0002057189878625,-0.001362132710644,,406544800,239144,50,1d4981483afc,fedavg_mnist_C100_iid
18,fedavg,mnist,100,iid,,2,0,0,14.940708003140008,0.4764,0.0,0.9800452581773298,0.989686709476552,-0.0030857848179387,-0.001362132710644,,430459200,239144,50,1d4981483afc,fedavg_mnist_C100_iid
19,fedavg,mnist,100,iid,,2,0,0,15.21471923260875,0.4765,0.0,0.9802509771651924,0.989686709476552,-0.0002057189878625,-0.001362132710644,,454373600,239144,50,1d4981483afc,fedavg_mnist_C100_iid
20,fedavg,mnist,100,iid,,2,0,1,15.581546351586516,0.4772,0.0,0.9816910100802304,0.989686709476552,-0.001440032915038,-0.001362132710644,,478288000,239144,50,1d4981483afc,fedavg_mnist_C100_iid
0,fedavg,mnist,50,dirichlet,0.01,1,0,0,2.300247758102417,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
1,fedavg,mnist,50,dirichlet,0.01,1,1,0,12.491122645568849,0.2025,0.3940455341506129,0.0,-0.3926834014399688,0.1738325447438798,0.3926834014399688,,11957200,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
2,fedavg,mnist,50,dirichlet,0.01,1,0,0,8.986556637573242,0.098,0.1906985794901732,0.0,0.2033469546604397,0.1738325447438798,0.1893364467795291,,23914400,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
3,fedavg,mnist,50,dirichlet,0.01,1,0,0,2.4805888679504395,0.1999,0.3889861840825063,0.0,0.0050593500681065,0.1738325447438798,0.3876240513718622,,35871600,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
4,fedavg,mnist,50,dirichlet,0.01,1,0,0,20.44029730834961,0.0982,0.1910877602646429,0.0,0.20295777388597,0.1738325447438798,0.1897256275539988,,47828800,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
5,fedavg,mnist,50,dirichlet,0.01,1,0,0,21.038638641357423,0.1009,0.1963417007199844,0.0,0.1977038334306285,0.1738325447438798,0.1949795680093403,,59786000,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
6,fedavg,mnist,50,dirichlet,0.01,1,0,0,13.591256497192385,0.0982,0.1910877602646429,0.0,0.20295777388597,0.1738325447438798,0.1897256275539988,,71743200,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
7,fedavg,mnist,50,dirichlet,0.01,1,0,0,12.293438293457031,0.1318,0.2564701303755594,0.0,0.1375754037750535,0.1738325447438798,0.2551079976649153,,83700400,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
8,fedavg,mnist,50,dirichlet,0.01,1,0,0,25.621383883666997,0.2097,0.4080560420315236,0.0,-0.0140105078809106,0.1738325447438798,0.4066939093208795,,95657600,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
9,fedavg,mnist,50,dirichlet,0.01,1,0,0,53.4479998840332,0.1032,0.2008172796263864,0.0,0.2072387624051371,0.1738325447438798,0.1994551469157423,,107614800,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
10,fedavg,mnist,50,dirichlet,0.01,1,0,1,6.0310017723083496,0.2285,0.4446390348316793,0.0,-0.0365829928001557,0.1738325447438798,0.4432769021210352,,119572000,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
11,fedavg,mnist,50,dirichlet,0.01,2,1,0,9.932370010375976,0.1028,0.0,0.2114791195227319,0.4446390348316793,-0.0376465747788521,-0.001362132710644,,131529200,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
12,fedavg,mnist,50,dirichlet,0.01,2,0,0,7.649324040222168,0.0974,0.0,0.2003702941781526,0.4446390348316793,0.0111088253445793,-0.001362132710644,,143486400,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
13,fedavg,mnist,50,dirichlet,0.01,2,0,0,13.098479753112793,0.1801,0.0,0.3704998971405061,0.4446390348316793,-0.1590207776177741,-0.001362132710644,,155443600,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
14,fedavg,mnist,50,dirichlet,0.01,2,0,0,5.804371353912353,0.0974,0.0,0.2003702941781526,0.4446390348316793,0.1701296029623534,-0.001362132710644,,167400800,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
15,fedavg,mnist,50,dirichlet,0.01,2,0,0,8.761240837097167,0.1028,0.0,0.2114791195227319,0.4446390348316793,0.1590207776177741,-0.001362132710644,,179358000,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
16,fedavg,mnist,50,dirichlet,0.01,2,0,0,4.044847414016724,0.1646,0.0,0.3386134540218062,0.4446390348316793,0.0318864431186998,-0.001362132710644,,191315200,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
17,fedavg,mnist,50,dirichlet,0.01,2,0,0,3.999642003250122,0.2004,0.0,0.4122608516766097,0.4446390348316793,-0.0417609545361036,-0.001362132710644,,203272400,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
18,fedavg,mnist,50,dirichlet,0.01,2,0,0,5.408706575393677,0.1538,0.0,0.3163958033326476,0.4446390348316793,0.0958650483439621,-0.001362132710644,,215229600,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
19,fedavg,mnist,50,dirichlet,0.01,2,0,0,9.89708259124756,0.222,0.0,0.4566961530549269,0.4446390348316793,-0.0444353013783171,-0.001362132710644,,227186800,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
20,fedavg,mnist,50,dirichlet,0.01,2,0,1,3.6553391059875486,0.0974,0.0,0.2003702941781526,0.4446390348316793,0.2563258588767743,-0.001362132710644,,239144000,239144,25,1fa03ab9f687,fedavg_mnist_C50_dirichlet_a0.01
0,fedavg,cifar10,10,dirichlet,1.0,1,0,0,2.3113226694107056,0.1002,0.052,0.1484,0.0,0.0,,,0,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
1,fedavg,cifar10,10,dirichlet,1.0,1,1,0,3.228495995044708,0.2987,0.5974,0.0,-0.5454,0.1484,0.5454,,2414480,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
2,fedavg,cifar10,10,dirichlet,1.0,1,0,0,4.134031288003921,0.3309,0.6618,0.0,-0.0644,0.1484,0.6098,,4828960,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
3,fedavg,cifar10,10,dirichlet,1.0,1,0,0,4.649478033924103,0.3421,0.6842,0.0,-0.0223999999999999,0.1484,0.6322,,7243440,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
4,fedavg,cifar10,10,dirichlet,1.0,1,0,0,5.143279380679131,0.3268,0.6536,0.0,0.0306,0.1484,0.6015999999999999,,9657920,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
5,fedavg,cifar10,10,dirichlet,1.0,1,0,0,5.149896320343018,0.3686,0.7372,0.0,-0.0529999999999999,0.1484,0.6851999999999999,,12072400,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
6,fedavg,cifar10,10,dirichlet,1.0,1,0,0,5.763049125623703,0.3694,0.7388,0.0,-0.0016,0.1484,0.6868,,14486880,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
7,fedavg,cifar10,10,dirichlet,1.0,1,0,0,5.48458015654087,0.3734,0.7468,0.0,-0.008,0.1484,0.6948,,16901360,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
8,fedavg,cifar10,10,dirichlet,1.0,1,0,0,5.729587304115295,0.3888,0.7776,0.0,-0.0307999999999999,0.1484,0.7255999999999999,,19315840,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
9,fedavg,cifar10,10,dirichlet,1.0,1,0,0,5.920907407140732,0.3852,0.7704,0.0,0.0071999999999999,0.1484,0.7183999999999999,,21730320,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
10,fedavg,cifar10,10,dirichlet,1.0,1,0,1,6.334082861375808,0.3831,0.7662,0.0,0.0113999999999999,0.1484,0.7142,,24144800,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
11,fedavg,cifar10,10,dirichlet,1.0,2,1,0,2.754770829963684,0.1672,0.0004,0.334,0.7772,-0.1856,-0.0516,,26559280,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
12,fedavg,cifar10,10,dirichlet,1.0,2,0,0,4.410126539087296,0.3424,0.0,0.6848,0.7776,-0.3507999999999999,-0.052,,28973760,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
13,fedavg,cifar10,10,dirichlet,1.0,2,0,0,4.747835591983796,0.3839,0.0,0.7678,0.7776,-0.083,-0.052,,31388240,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
14,fedavg,cifar10,10,dirichlet,1.0,2,0,0,4.8119259850978855,0.3876,0.0002,0.775,0.7774,-0.0071999999999999,-0.0518,,33802720,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
15,fedavg,cifar10,10,dirichlet,1.0,2,0,0,5.068033169984817,0.3967,0.0002,0.7932,0.7774,-0.0181999999999999,-0.0518,,36217200,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
16,fedavg,cifar10,10,dirichlet,1.0,2,0,0,5.105169316387176,0.4113,0.0002,0.8224,0.7774,-0.0292,-0.0518,,38631680,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
17,fedavg,cifar10,10,dirichlet,1.0,2,0,0,5.124453863239288,0.4185,0.0,0.837,0.7776,-0.0145999999999999,-0.052,,41046160,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
18,fedavg,cifar10,10,dirichlet,1.0,2,0,0,5.416065021657944,0.4188,0.0002,0.8374,0.7774,-0.0004,-0.0518,,43460640,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
19,fedavg,cifar10,10,dirichlet,1.0,2,0,0,5.778324246668816,0.4237,0.0,0.8474,0.7776,-0.01,-0.052,,45875120,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
20,fedavg,cifar10,10,dirichlet,1.0,2,0,1,5.733354303765297,0.4226,0.0,0.8452,0.7776,0.0022,-0.052,,48289600,241448,5,205a093ebf69,fedavg_cifar10_C10_dirichlet_a1.0
0,fedavg,mnist,50,dirichlet,1.0,1,0,0,2.3002485538482667,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
1,fedavg,mnist,50,dirichlet,1.0,1,1,0,7.62531957430318,0.4974,0.9678925861062464,0.0,-0.9665304533956024,0.1738325447438798,0.9665304533956024,,11957200,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
2,fedavg,mnist,50,dirichlet,1.0,1,0,0,8.904908180337632,0.5053,0.9832652266978013,0.0,-0.0153726405915547,0.1738325447438798,0.981903093987157,,23914400,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
3,fedavg,mnist,50,dirichlet,1.0,1,0,0,9.36697551769435,0.507,0.986573263280794,0.0,-0.0033080365829928,0.1738325447438798,0.98521113057015,,35871600,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
4,fedavg,mnist,50,dirichlet,1.0,1,0,0,9.30273692580426,0.5079,0.9883245767659078,0.0,-0.0017513134851138,0.1738325447438798,0.9869624440552636,,47828800,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
5,fedavg,mnist,50,dirichlet,1.0,1,0,0,9.003051384426142,0.5088,0.9900758902510216,0.0,-0.0017513134851138,0.1738325447438798,0.9887137575403776,,59786000,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
6,fedavg,mnist,50,dirichlet,1.0,1,0,0,9.618768420814456,0.5092,0.9908542517999612,0.0,-0.0007783615489395,0.1738325447438798,0.989492119089317,,71743200,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
7,fedavg,mnist,50,dirichlet,1.0,1,0,0,9.704359576015198,0.5095,0.9914380229616656,0.0,-0.0005837711617046,0.1738325447438798,0.9900758902510216,,83700400,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
8,fedavg,mnist,50,dirichlet,1.0,1,0,0,9.436271207837985,0.5097,0.9918272037361354,0.0,-0.0003891807744696,0.1738325447438798,0.9904650710254912,,95657600,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
9,fedavg,mnist,50,dirichlet,1.0,1,0,0,9.352401483326895,0.51,0.99241097489784,0.0,-0.0005837711617046,0.1738325447438798,0.991048842187196,,107614800,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
10,fedavg,mnist,50,dirichlet,1.0,1,0,1,9.150345970542988,0.5105,0.9933839268340144,0.0,-0.0009729519361744,0.1738325447438798,0.9920217941233704,,119572000,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
11,fedavg,mnist,50,dirichlet,1.0,2,1,0,9.518600390389562,0.4633,0.0,0.9530960707673318,0.9933839268340144,-0.779263526023452,-0.001362132710644,,131529200,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
12,fedavg,mnist,50,dirichlet,1.0,2,0,0,13.32206603508927,0.4732,0.0,0.9734622505657272,0.9933839268340144,-0.0203661797983953,-0.001362132710644,,143486400,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
13,fedavg,mnist,50,dirichlet,1.0,2,0,0,14.538152618660591,0.4748,0.0,0.9767537543715284,0.9933839268340144,-0.0032915038058012,-0.001362132710644,,155443600,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
14,fedavg,mnist,50,dirichlet,1.0,2,0,0,14.007710502874666,0.4769,0.0,0.9810738531166426,0.9933839268340144,-0.0043200987451141,-0.001362132710644,,167400800,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
15,fedavg,mnist,50,dirichlet,1.0,2,0,0,14.712983901794908,0.4772,0.0,0.9816910100802304,0.9933839268340144,-0.0006171569635877,-0.001362132710644,,179358000,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
16,fedavg,mnist,50,dirichlet,1.0,2,0,0,14.158822444267548,0.4779,0.0,0.9831310429952684,0.9933839268340144,-0.001440032915038,-0.001362132710644,,191315200,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
17,fedavg,mnist,50,dirichlet,1.0,2,0,0,14.60101701429598,0.4786,0.0,0.9845710759103066,0.9933839268340144,-0.0014400329150381,-0.001362132710644,,203272400,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
18,fedavg,mnist,50,dirichlet,1.0,2,0,0,14.91407561795262,0.4782,0.0,0.9837481999588562,0.9933839268340144,0.0008228759514503,-0.001362132710644,,215229600,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
19,fedavg,mnist,50,dirichlet,1.0,2,0,0,15.349607702038506,0.4786,0.0,0.9845710759103066,0.9933839268340144,0.0,-0.001362132710644,,227186800,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
20,fedavg,mnist,50,dirichlet,1.0,2,0,1,15.178304611604744,0.4791,0.0,0.9855996708496194,0.9933839268340144,-0.0010285949393128,-0.001362132710644,,239144000,239144,25,239baad08ed3,fedavg_mnist_C50_dirichlet_a1.0
0,fedavg,mnist,100,iid,,1,0,0,2.300247758102417,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
1,fedavg,mnist,100,iid,,1,1,0,8.10162757203728,0.4985,0.97003308036583,0.0,-0.9686709476551858,0.1738325447438798,0.9686709476551858,,23914400,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
2,fedavg,mnist,100,iid,,1,0,0,9.822359291395918,0.5025,0.9778166958552248,0.0,-0.0077836154893948,0.1738325447438798,0.9764545631445808,,47828800,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
3,fedavg,mnist,100,iid,,1,0,0,9.726289786514451,0.5042,0.9811247324382176,0.0,-0.0033080365829927,0.1738325447438798,0.9797625997275734,,71743200,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
4,fedavg,mnist,100,iid,,1,0,0,9.896093944774242,0.5055,0.9836544074722708,0.0,-0.0025296750340533,0.1738325447438798,0.9822922747616268,,95657600,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
5,fedavg,mnist,100,iid,,1,0,0,9.596827975547312,0.5065,0.9856003113446196,0.0,-0.0019459038723487,0.1738325447438798,0.9842381786339754,,119572000,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
6,fedavg,mnist,100,iid,,1,0,0,10.233941374573718,0.5065,0.9856003113446196,0.0,0.0,0.1738325447438798,0.9842381786339754,,143486400,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
7,fedavg,mnist,100,iid,,1,0,0,9.97904561740146,0.5074,0.9873516248297334,0.0,-0.0017513134851138,0.1738325447438798,0.9859894921190892,,167400800,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
8,fedavg,mnist,100,iid,,1,0,0,10.136605262637744,0.5077,0.987935395991438,0.0,-0.0005837711617046,0.1738325447438798,0.986573263280794,,191315200,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
9,fedavg,mnist,100,iid,,1,0,0,9.980115519524247,0.5085,0.989492119089317,0.0,-0.001556723097879,0.1738325447438798,0.9881299863786728,,215229600,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
10,fedavg,mnist,100,iid,,1,0,1,10.00061156044635,0.5087,0.9898812998637868,0.0,-0.0003891807744696,0.1738325447438798,0.9885191671531426,,239144000,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
11,fedavg,mnist,100,iid,,2,1,0,10.26444109506309,0.4584,0.0,0.9430158403620654,0.9898812998637868,-0.7691832956181855,-0.001362132710644,,263058400,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
12,fedavg,mnist,100,iid,,2,0,0,12.99377606306784,0.4659,0.0,0.9584447644517587,0.9898812998637868,-0.0154289240896934,-0.001362132710644,,286972800,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
13,fedavg,mnist,100,iid,,2,0,0,13.679910204475933,0.4695,0.0,0.9658506480148118,0.9898812998637868,-0.0074058835630529,-0.001362132710644,,310887200,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
14,fedavg,mnist,100,iid,,2,0,0,14.193657237130775,0.4721,0.0,0.9711993416992388,0.9898812998637868,-0.005348693684427,-0.001362132710644,,334801600,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
15,fedavg,mnist,100,iid,,2,0,0,14.34675558667518,0.4737,0.0,0.97449084550504,0.9898812998637868,-0.0032915038058012,-0.001362132710644,,358716000,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
16,fedavg,mnist,100,iid,,2,0,0,14.782618922345527,0.4756,0.0,0.9783995062744292,0.9898812998637868,-0.0039086607693891,-0.001362132710644,,382630400,239144,50,23d3fba20d10,fedavg_mnist_C100_iid
